frame,area,cx,cy,solidity,hole_pct,closure,spine_px,shape_rate_pct,half_life,head_found,head_x,head_y,weber
295,2447,252.10,119.70,0.465,5.68,0.697,479,9.51,6,1,283.19,82.03,0.150
296,2444,245.79,119.83,0.457,6.14,0.680,450,12.46,5,1,279.62,81.52,0.148
297,2462,238.87,119.67,0.458,5.85,0.682,470,13.81,5,1,274.08,82.69,0.143
298,2452,230.97,119.82,0.459,6.00,0.713,494,16.98,5,1,268.79,82.87,0.148
299,2467,221.99,119.80,0.454,5.23,0.737,461,17.88,4,1,261.92,83.60,0.133
300,2438,212.37,119.80,0.452,5.74,0.751,458,20.72,4,1,254.41,84.87,0.133
301,2452,201.60,120.21,0.451,5.87,0.780,504,21.99,4,1,246.98,86.22,0.141
302,2436,190.44,120.84,0.465,5.75,0.769,486,24.05,3,1,239.68,87.23,0.131
303,2480,178.93,121.30,0.457,5.28,0.783,500,25.18,3,1,231.10,89.74,0.137
304,2490,166.66,122.35,0.458,5.30,0.812,500,26.53,3,1,223.25,92.17,0.135
305,2502,155.48,123.49,0.461,5.24,0.814,533,26.30,3,1,215.37,95.39,0.126
306,2525,144.97,124.71,0.465,4.99,0.832,532,27.13,3,1,208.17,98.64,0.122
307,2496,136.35,126.03,0.485,5.17,0.848,544,27.40,3,1,201.71,102.15,0.109
308,2519,127.69,127.28,0.484,4.80,0.824,573,27.19,3,1,195.75,105.51,0.086
309,2511,119.51,128.73,0.479,5.38,0.840,607,27.74,4,1,191.08,109.13,0.064
310,2531,113.66,129.97,0.494,4.74,0.868,564,25.17,4,1,186.80,112.34,0.031
311,2512,109.16,131.19,0.488,5.21,0.859,614,23.18,5,1,184.01,115.25,0.023
312,2508,104.95,132.05,0.490,5.34,0.868,604,25.21,25,1,180.82,118.08,0.007
313,2492,102.85,133.42,0.494,5.22,0.871,572,18.58,25,1,179.75,120.44,0.000
314,2493,100.88,134.33,0.499,5.46,0.877,568,20.36,25,1,178.51,122.50,0.027
315,2452,101.60,135.30,0.507,5.34,0.875,576,12.74,25,1,178.29,124.09,0.047
316,2468,101.17,135.53,0.496,4.98,0.866,534,15.04,25,1,178.77,124.68,0.034
317,2460,102.40,135.86,0.489,5.24,0.869,559,13.52,24,1,178.87,124.70,0.049
318,2473,103.01,135.79,0.490,5.10,0.880,567,8.58,24,1,179.50,124.50,0.029
319,2486,104.02,135.47,0.487,5.15,0.864,578,9.90,22,1,181.09,123.43,0.028
320,2469,105.32,135.50,0.487,5.43,0.877,579,11.53,21,1,181.28,122.57,0.021
321,2483,106.06,135.11,0.479,5.32,0.866,583,9.83,19,1,181.84,121.64,0.014
322,2486,107.17,134.71,0.479,5.03,0.867,591,10.78,17,1,181.81,120.70,0.009
323,2509,105.83,134.32,0.468,5.34,0.864,558,13.62,15,1,182.17,119.91,0.001
324,2495,107.10,134.11,0.491,4.81,0.868,573,15.62,14,1,181.80,119.46,0.007
325,2512,105.60,133.76,0.477,5.25,0.860,572,13.80,12,1,181.54,119.21,0.007
326,2494,105.81,133.58,0.488,5.33,0.876,587,12.37,11,1,181.49,118.98,0.011
327,2515,104.45,133.19,0.486,5.21,0.862,592,11.34,10,1,181.45,118.80,0.000
328,2521,103.72,132.89,0.490,5.32,0.852,600,8.37,9,1,180.60,118.93,0.006
329,2508,102.84,132.53,0.495,5.14,0.864,594,11.86,8,1,180.46,119.00,0.017
330,2499,101.84,132.39,0.506,5.08,0.860,569,9.40,7,1,179.19,119.65,0.026
331,2500,101.09,132.35,0.516,4.76,0.872,542,11.14,7,1,178.76,120.51,0.038
332,2481,100.29,132.62,0.528,5.20,0.871,578,11.97,6,1,177.69,121.70,0.037
333,2471,99.23,133.00,0.518,4.86,0.868,541,14.60,6,1,177.18,123.10,0.044
334,2458,97.96,133.68,0.523,4.96,0.877,534,14.42,6,1,176.45,124.86,0.052
335,2428,97.33,134.46,0.534,5.19,0.795,546,15.62,7,1,175.30,126.89,0.056
336,2416,95.87,135.33,0.525,5.30,0.874,516,15.82,7,1,174.39,129.00,0.056
337,2399,95.57,136.27,0.536,5.25,0.872,508,16.08,7,1,174.15,130.90,0.072
338,2392,94.54,137.15,0.530,5.14,0.847,492,16.65,8,1,173.36,132.68,0.080
339,2388,94.24,137.97,0.534,4.61,0.807,466,14.01,58,1,173.11,134.41,0.103
340,2353,94.35,138.89,0.537,5.31,0.816,494,12.76,56,1,172.28,135.95,0.093
341,2386,93.95,139.62,0.539,4.02,0.820,424,13.57,54,1,172.30,137.22,0.119
342,2380,94.39,140.41,0.548,4.24,0.814,440,10.95,53,1,172.78,138.37,0.123
343,2360,94.40,141.08,0.547,5.17,0.804,459,11.08,51,1,172.41,139.54,0.118
344,2361,93.55,141.55,0.530,4.66,0.832,450,16.02,50,1,172.53,140.52,0.140
345,2298,92.78,142.01,0.522,5.48,0.838,449,15.34,49,1,172.16,141.29,0.117
346,2235,92.54,142.21,0.509,5.10,0.844,425,10.41,49,1,172.11,141.76,0.117
347,2195,92.06,142.36,0.507,5.97,0.842,449,7.56,47,1,172.42,142.05,0.134
348,2189,91.63,142.31,0.506,5.85,0.839,441,5.16,46,1,172.22,142.15,0.150
349,2167,91.51,142.41,0.502,5.86,0.829,476,5.01,45,1,172.12,142.25,0.141
350,2177,91.94,142.39,0.505,5.14,0.808,440,2.99,44,1,172.00,142.25,0.156
351,2221,91.90,142.43,0.525,4.64,0.836,432,6.08,43,1,171.76,142.23,0.188
352,2225,92.30,142.34,0.528,4.90,0.818,422,4.57,43,1,171.67,142.17,0.164
353,2245,92.34,142.30,0.531,5.43,0.827,443,4.80,41,1,171.58,142.19,0.137
354,2260,92.54,142.29,0.535,5.22,0.815,446,2.76,40,1,171.94,142.17,0.135
355,2263,92.05,142.16,0.524,5.88,0.849,420,3.52,40,1,171.98,142.12,0.101
356,2274,92.00,142.11,0.527,6.11,0.832,453,3.76,39,1,172.16,142.03,0.094
357,2291,91.92,142.08,0.531,5.81,0.838,435,1.26,38,1,172.16,142.03,0.103
358,2293,92.02,142.08,0.533,5.76,0.850,420,1.39,36,1,172.10,142.01,0.106
359,2278,92.27,142.20,0.540,5.84,0.851,415,1.52,35,1,171.88,142.08,0.106
360,2284,91.75,142.14,0.530,5.56,0.828,426,6.69,34,1,171.44,142.20,0.108
361,2278,91.63,142.19,0.529,5.09,0.828,429,2.00,34,1,171.39,142.30,0.130
362,2288,91.79,142.22,0.532,4.20,0.825,388,2.42,33,1,171.50,142.37,0.158
363,2270,92.24,142.35,0.539,4.36,0.834,401,2.26,31,1,171.51,142.47,0.176
364,2246,91.82,142.37,0.540,4.85,0.827,446,2.10,30,1,171.49,142.63,0.164
365,2220,91.79,142.37,0.535,5.59,0.808,465,2.21,29,1,171.49,142.63,0.140
366,2182,91.30,142.43,0.525,5.96,0.811,461,2.33,28,1,171.47,142.64,0.120
367,2178,91.24,142.43,0.517,6.24,0.831,444,2.54,27,1,171.40,142.49,0.101
368,2172,91.47,142.43,0.515,6.54,0.834,450,1.19,26,1,171.44,142.46,0.098
369,2167,91.45,142.43,0.514,6.74,0.835,463,0.23,25,1,171.45,142.45,0.094
370,2164,91.55,142.40,0.515,6.56,0.824,439,1.51,24,1,171.46,142.48,0.097
371,2165,91.59,142.40,0.515,6.65,0.821,447,0.32,23,1,171.47,142.48,0.098
372,2163,91.55,142.41,0.514,6.75,0.824,456,0.37,22,1,171.47,142.48,0.093
373,2166,91.46,142.42,0.514,6.83,0.839,478,1.33,21,1,171.37,142.49,0.089
374,2175,91.89,142.41,0.517,6.67,0.835,478,1.42,20,1,171.51,142.44,0.099
375,2187,92.01,142.39,0.520,6.31,0.820,477,1.09,19,1,171.48,142.38,0.108
376,2199,92.11,142.38,0.523,5.96,0.815,455,0.82,18,1,171.37,142.43,0.116
377,2254,92.50,142.22,0.536,4.70,0.819,439,8.14,17,1,171.41,142.10,0.167
378,2308,91.90,141.91,0.523,5.59,0.843,435,13.19,16,1,171.72,141.97,0.118
379,2332,92.84,141.78,0.534,5.15,0.844,411,10.20,15,1,172.25,141.57,0.111
380,2337,93.50,141.46,0.527,5.52,0.824,456,10.75,14,1,173.07,141.27,0.104
381,2386,93.56,141.07,0.522,4.32,0.812,422,11.38,14,1,172.47,140.75,0.127
382,2345,93.62,140.64,0.521,5.54,0.841,449,12.86,13,1,173.11,140.21,0.092
383,2350,94.99,140.39,0.530,5.70,0.829,455,11.54,12,1,174.07,139.37,0.108
384,2382,95.11,140.04,0.531,4.74,0.830,435,12.52,12,1,174.23,138.73,0.114
385,2398,95.09,139.48,0.516,4.84,0.818,476,15.09,12,1,175.11,138.07,0.100
386,2371,96.32,138.97,0.513,5.27,0.883,469,13.95,11,1,176.41,137.24,0.106
387,2402,97.13,138.61,0.512,5.33,0.834,456,11.88,11,1,177.61,136.39,0.096
388,2412,98.19,138.19,0.510,5.27,0.808,483,11.15,10,1,178.92,135.41,0.098
389,2427,99.38,137.70,0.502,4.82,0.878,468,12.13,10,1,179.54,134.56,0.098
390,2450,99.78,137.31,0.500,4.69,0.872,483,13.78,10,1,180.38,133.62,0.097
391,2460,101.13,136.94,0.497,4.51,0.863,504,10.47,10,1,181.61,132.84,0.098
392,2462,102.40,136.57,0.498,4.71,0.867,501,10.52,10,1,183.06,132.04,0.089
393,2474,103.85,136.12,0.486,5.01,0.871,503,12.01,10,1,184.30,131.21,0.060
394,2478,105.71,135.86,0.492,5.00,0.875,508,10.41,10,1,186.21,130.19,0.064
395,2496,107.40,135.40,0.481,5.09,0.872,537,10.51,10,1,187.91,129.24,0.051
396,2492,109.81,135.06,0.479,4.98,0.864,544,11.35,10,1,189.31,128.28,0.058
397,2482,112.61,134.77,0.486,4.83,0.858,517,10.66,9,1,191.26,127.28,0.056
398,2478,114.93,134.39,0.475,5.17,0.865,546,11.98,9,1,193.21,126.33,0.056
399,2484,117.02,134.00,0.473,5.27,0.862,541,12.26,10,1,195.21,125.34,0.048
400,2480,119.76,133.60,0.464,5.32,0.866,537,11.18,9,1,197.21,124.34,0.041
401,2477,122.63,133.26,0.471,5.29,0.859,529,11.31,9,1,199.04,123.34,0.049
402,2482,125.52,132.86,0.464,4.92,0.862,522,10.94,9,1,201.24,122.41,0.053
403,2457,128.61,132.61,0.469,4.84,0.843,512,11.49,9,1,203.28,121.43,0.056
404,2461,131.31,132.29,0.467,5.16,0.843,526,10.85,9,1,204.86,120.57,0.048
405,2453,133.82,132.02,0.463,5.10,0.845,527,11.44,9,1,206.71,119.96,0.048
406,2455,136.65,131.82,0.463,4.85,0.831,512,11.74,9,1,208.50,119.10,0.056
407,2449,139.80,131.54,0.463,4.82,0.826,487,11.46,10,1,210.59,118.29,0.054
408,2442,142.89,131.34,0.461,5.00,0.810,495,11.09,10,1,213.04,117.58,0.049
409,2413,145.75,131.18,0.463,5.18,0.824,473,10.72,10,1,214.22,117.09,0.045
410,2424,148.17,130.97,0.468,4.83,0.825,457,12.81,11,1,215.67,116.37,0.054
411,2389,151.02,130.75,0.468,5.40,0.816,469,9.91,12,1,217.73,115.88,0.036
412,2397,153.47,130.54,0.462,5.34,0.811,459,12.75,13,1,218.87,115.27,0.048
413,2384,156.38,130.40,0.465,5.29,0.797,465,10.35,13,1,220.71,114.91,0.040
414,2370,159.02,130.29,0.469,5.70,0.794,449,10.60,15,1,221.85,114.38,0.054
415,2370,161.13,130.22,0.467,5.70,0.795,469,11.76,20,1,222.88,114.07,0.045
416,2367,163.95,130.09,0.475,5.53,0.811,470,10.75,77,1,224.40,113.66,0.051
417,2359,165.75,129.98,0.473,5.55,0.815,478,10.05,76,1,225.17,113.28,0.054
418,2348,167.92,129.95,0.475,5.66,0.813,498,9.20,75,1,225.83,113.07,0.052
419,2336,170.05,129.98,0.485,5.61,0.812,483,8.89,74,1,227.07,113.08,0.063
420,2337,171.95,129.94,0.490,5.48,0.803,494,8.56,73,1,227.58,112.90,0.064
421,2322,173.64,129.89,0.492,5.51,0.796,491,8.82,72,1,228.74,112.82,0.067
422,2325,175.44,129.83,0.507,5.42,0.779,507,9.08,71,1,228.98,112.63,0.063
423,2342,176.70,129.73,0.500,5.42,0.772,517,9.04,70,1,229.73,112.51,0.057
424,2317,178.32,129.79,0.503,5.39,0.779,477,8.90,69,1,230.29,112.51,0.067
425,2301,179.64,129.82,0.504,5.69,0.780,517,7.58,68,1,230.06,112.48,0.064
426,2325,180.63,129.75,0.514,5.38,0.775,506,6.28,67,1,230.61,112.41,0.068
427,2319,181.49,129.73,0.516,5.39,0.765,517,6.90,66,1,230.70,112.53,0.067
428,2313,182.62,129.80,0.525,5.62,0.775,525,6.03,65,1,231.25,112.54,0.056
429,2308,183.26,129.77,0.522,5.76,0.757,530,6.73,64,1,230.90,112.68,0.055
430,2266,184.30,129.99,0.542,5.96,0.767,501,7.09,63,1,231.12,112.88,0.064
431,2284,184.56,129.95,0.541,5.91,0.752,532,7.69,62,1,231.10,112.87,0.058
432,2293,184.94,129.97,0.545,5.36,0.761,526,6.06,61,1,230.72,112.90,0.063
433,2278,185.69,129.95,0.553,5.75,0.741,523,6.97,60,1,230.83,112.96,0.062
434,2283,186.08,129.98,0.544,5.34,0.727,504,5.67,59,1,230.83,112.95,0.063
435,2285,185.92,129.92,0.544,5.51,0.733,500,3.86,58,1,230.72,112.93,0.067
436,2279,186.22,129.97,0.544,5.66,0.776,521,3.28,57,1,230.72,112.91,0.054
437,2277,186.54,129.98,0.551,5.88,0.780,530,3.20,56,1,230.72,112.93,0.051
438,2275,186.78,129.99,0.559,5.89,0.790,533,2.69,55,1,230.83,112.95,0.060
439,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,54,1,230.83,112.95,0.060
440,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,53,1,230.83,112.95,0.060
441,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,52,1,230.83,112.95,0.060
442,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,51,1,230.83,112.95,0.060
443,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,50,1,230.83,112.95,0.060
444,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,49,1,230.83,112.95,0.060
445,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,48,1,230.83,112.95,0.060
446,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,47,1,230.83,112.95,0.060
447,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,46,1,230.83,112.95,0.060
448,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,45,1,230.83,112.95,0.060
449,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,44,1,230.83,112.95,0.060
450,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,43,1,230.83,112.95,0.060
451,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,42,1,230.83,112.95,0.060
452,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,41,1,230.83,112.95,0.060
453,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,40,1,230.83,112.95,0.060
454,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,39,1,230.83,112.95,0.060
455,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,38,1,230.83,112.95,0.060
456,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,37,1,230.83,112.95,0.060
457,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,36,1,230.83,112.95,0.060
458,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,35,1,230.83,112.95,0.060
459,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,34,1,230.83,112.95,0.060
460,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,33,1,230.83,112.95,0.060
461,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,32,1,230.83,112.95,0.060
462,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,31,1,230.83,112.95,0.060
463,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,30,1,230.83,112.95,0.060
464,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,29,1,230.83,112.95,0.060
465,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,28,1,230.83,112.95,0.060
466,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,27,1,230.83,112.95,0.060
467,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,26,1,230.83,112.95,0.060
468,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,25,1,230.83,112.95,0.060
469,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,24,1,230.83,112.95,0.060
470,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,23,1,230.83,112.95,0.060
471,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,22,1,230.83,112.95,0.060
472,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,21,1,230.83,112.95,0.060
473,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,20,1,230.83,112.95,0.060
474,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,19,1,230.83,112.95,0.060
475,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,18,1,230.83,112.95,0.060
476,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,17,1,230.83,112.95,0.060
477,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,16,1,230.83,112.95,0.060
478,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,15,1,230.83,112.95,0.060
479,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,14,1,230.83,112.95,0.060
480,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,13,1,230.83,112.95,0.060
481,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,12,1,230.83,112.95,0.060
482,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,11,1,230.83,112.95,0.060
483,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,10,1,230.83,112.95,0.060
484,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,9,1,230.83,112.95,0.060
485,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,8,1,230.83,112.95,0.060
486,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,7,1,230.83,112.95,0.060
487,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,6,1,230.83,112.95,0.060
488,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,5,1,230.83,112.95,0.060
489,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,4,1,230.83,112.95,0.060
490,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,3,1,230.83,112.95,0.060
491,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,2,1,230.83,112.95,0.060
492,2275,186.78,129.99,0.559,5.89,0.790,533,0.00,1,1,230.83,112.95,0.060
