frame,area,cx,cy,solidity,hole_pct,closure,spine_px,shape_rate_pct,half_life,head_found,head_x,head_y,weber
135,4097,191.26,120.02,0.593,4.98,0.747,734,3.60,38,1,251.53,109.56,0.038
136,4066,191.60,119.99,0.591,5.46,0.760,737,5.27,38,1,252.55,109.41,0.030
137,4069,191.42,119.81,0.596,5.43,0.777,758,3.74,36,1,249.12,109.42,0.025
138,4056,191.54,119.66,0.587,5.55,0.752,782,4.31,36,1,249.97,109.14,0.020
139,4034,191.55,119.63,0.583,5.88,0.766,737,2.20,35,1,250.75,109.02,0.018
140,4036,191.29,119.52,0.583,5.50,0.766,752,3.03,34,1,249.95,108.85,0.029
141,4042,191.51,119.54,0.590,5.69,0.768,758,2.59,33,1,246.97,108.68,0.029
142,4056,191.54,119.38,0.585,5.57,0.775,731,2.82,32,1,253.02,108.10,0.026
143,4082,191.67,119.32,0.586,5.10,0.776,764,1.61,31,1,252.47,108.02,0.023
144,4083,191.57,119.28,0.584,5.27,0.780,767,1.24,30,1,252.21,107.98,0.017
145,4073,191.55,119.30,0.582,5.52,0.782,779,2.18,29,1,252.72,107.80,0.013
146,4049,191.29,119.33,0.578,5.83,0.793,792,1.61,28,1,252.79,107.49,0.015
147,4029,191.54,119.48,0.581,5.88,0.791,778,1.77,27,1,252.26,107.39,0.013
148,4028,191.62,119.52,0.577,5.78,0.783,781,2.09,26,1,252.63,107.38,0.013
149,4058,191.75,119.45,0.581,5.35,0.785,769,1.67,25,1,252.05,107.23,0.018
150,4085,191.78,119.36,0.584,4.92,0.759,744,2.21,24,1,252.28,107.14,0.012
151,4087,191.82,119.45,0.584,4.99,0.767,725,1.46,23,1,252.42,107.12,0.015
152,4076,191.65,119.52,0.583,5.08,0.755,744,1.53,22,1,245.10,108.04,0.020
153,4069,191.60,119.59,0.583,5.21,0.748,740,1.58,21,1,248.43,107.50,0.023
154,4067,191.45,119.68,0.582,5.21,0.763,732,2.67,20,1,251.24,107.20,0.035
155,4069,190.88,119.72,0.582,5.28,0.758,728,8.83,19,1,251.72,107.35,0.041
156,4086,190.96,119.75,0.587,4.58,0.748,690,2.97,18,1,250.70,107.45,0.042
157,4075,190.79,119.81,0.587,4.91,0.755,701,2.64,17,1,251.46,107.56,0.042
158,4098,191.04,119.82,0.592,4.76,0.749,704,2.30,16,1,250.82,107.96,0.041
159,4085,191.18,119.79,0.592,4.92,0.743,758,2.63,15,1,249.36,108.00,0.034
160,4056,190.97,119.88,0.591,4.98,0.740,749,2.98,13,1,249.82,108.03,0.044
161,4054,191.03,119.88,0.593,4.91,0.738,762,2.44,12,1,249.48,108.22,0.042
162,4039,190.52,119.90,0.592,5.35,0.756,744,9.71,11,1,243.90,110.03,0.041
163,4051,190.39,119.89,0.594,5.16,0.741,725,2.44,10,1,246.01,109.48,0.042
164,4058,190.36,119.83,0.590,5.00,0.747,753,2.94,9,1,245.59,109.46,0.036
165,4061,190.30,119.83,0.593,4.83,0.749,701,2.46,8,1,245.73,109.48,0.044
166,4055,190.43,119.81,0.595,4.96,0.752,756,2.34,7,1,245.52,109.65,0.036
167,4034,190.43,119.88,0.602,5.13,0.735,760,2.42,6,1,242.83,110.54,0.038
168,4032,190.56,119.81,0.598,5.23,0.735,763,2.11,5,1,248.42,109.30,0.029
169,4256,190.08,121.95,0.600,4.84,0.734,846,27.87,4,1,244.84,109.51,0.007
170,4439,189.80,124.07,0.612,5.18,0.712,860,27.07,4,1,247.60,108.75,0.000
171,4612,188.84,124.98,0.613,4.94,0.660,869,16.19,4,1,242.51,108.77,0.001
172,4659,185.35,127.99,0.590,5.11,0.542,843,35.88,6,1,247.91,108.82,0.046
173,4650,184.96,129.13,0.574,5.53,0.559,806,28.15,5,1,248.89,108.65,0.036
174,4665,184.46,130.75,0.564,4.99,0.731,763,30.33,4,1,250.60,108.59,0.052
175,4624,184.38,132.53,0.552,5.30,0.791,783,19.35,3,1,250.19,109.48,0.030
176,4585,183.82,133.70,0.547,5.61,0.770,810,15.78,2,1,251.03,110.06,0.035
177,4664,179.26,131.02,0.546,5.15,0.770,774,41.82,1,1,250.57,110.90,0.054
178,4739,174.48,122.28,0.532,5.02,0.492,849,52.89,1,1,238.63,111.30,0.141
179,4948,171.92,109.48,0.537,5.15,0.338,878,60.10,1,1,230.92,111.44,0.273
180,5070,181.89,98.63,0.560,4.83,0.190,848,59.71,1,1,234.11,113.66,0.321
181,5267,200.20,96.39,0.635,4.52,0.159,866,54.04,2,1,242.72,117.85,0.362
182,4358,216.83,102.58,0.602,54.54,0.562,779,46.42,2,1,242.57,126.36,0.203
183,4081,230.40,112.53,0.638,47.66,0.640,655,40.20,3,1,254.45,136.25,0.156
184,3906,239.86,123.74,0.653,40.91,0.514,561,38.12,18,1,255.69,146.72,0.122
185,3924,244.17,131.29,0.658,35.63,0.543,609,36.26,16,1,259.11,150.71,0.091
186,3896,246.18,135.86,0.658,33.80,0.549,621,26.14,13,1,261.00,153.70,0.074
187,3860,247.32,136.41,0.667,33.81,0.639,607,12.79,13,1,261.94,154.02,0.085
188,3909,247.48,136.62,0.663,33.13,0.542,662,12.16,12,1,265.09,153.64,0.111
189,3905,248.37,136.87,0.668,33.03,0.547,646,14.70,12,1,266.50,153.43,0.126
190,3869,249.30,137.23,0.674,33.45,0.604,598,15.91,11,1,271.22,152.64,0.132
191,3881,250.22,137.59,0.667,33.21,0.603,569,15.17,11,1,272.82,152.26,0.147
192,3861,251.36,138.19,0.668,33.44,0.512,602,17.58,11,1,278.01,150.99,0.151
193,3835,252.33,138.32,0.663,34.03,0.574,603,15.62,10,1,279.43,150.40,0.162
194,3860,253.51,138.62,0.666,33.08,0.595,569,16.57,10,1,281.91,149.76,0.182
195,3834,254.81,138.51,0.663,33.28,0.583,618,17.20,9,1,281.59,149.52,0.197
196,3824,256.34,138.70,0.658,33.53,0.598,590,20.07,9,1,285.55,148.26,0.214
197,3786,257.61,138.42,0.657,34.05,0.622,579,17.37,9,1,289.38,145.72,0.220
198,3767,259.07,138.46,0.648,34.38,0.557,525,17.96,9,1,288.48,145.36,0.219
199,3782,260.72,138.31,0.655,33.98,0.663,573,20.00,9,1,290.52,142.33,0.226
200,3805,262.49,138.26,0.656,33.75,0.706,570,19.74,8,1,285.86,143.43,0.239
201,3824,264.09,138.06,0.655,33.71,0.747,519,20.92,8,1,281.94,143.95,0.242
202,3846,266.15,137.78,0.660,33.07,0.733,564,19.87,8,1,280.16,145.32,0.249
203,3824,267.83,137.10,0.652,33.66,0.771,543,22.17,8,1,291.83,135.89,0.267
204,3866,269.72,136.66,0.656,33.03,0.785,560,21.66,9,1,296.98,133.54,0.276
205,3889,271.18,135.89,0.657,33.04,0.776,591,20.65,8,1,291.08,135.36,0.300
206,3922,273.02,135.28,0.660,32.87,0.800,591,22.28,8,1,291.39,127.34,0.321
207,3943,274.20,134.13,0.667,32.54,0.790,619,21.25,8,1,297.49,122.08,0.336
208,3938,275.24,133.26,0.661,32.91,0.787,590,21.94,8,1,294.95,120.25,0.343
209,3911,275.79,132.02,0.666,33.32,0.798,633,21.00,8,1,290.16,116.38,0.352
210,3957,276.77,130.95,0.662,32.65,0.793,663,21.75,8,1,289.40,114.35,0.359
211,3944,276.48,129.48,0.666,32.81,0.822,640,20.02,8,1,284.45,112.78,0.353
212,3936,276.57,128.48,0.665,32.88,0.823,633,20.99,8,1,282.72,110.22,0.353
213,3920,276.18,126.93,0.669,33.47,0.743,663,24.99,8,1,278.47,107.89,0.355
214,3921,275.61,125.77,0.664,33.51,0.768,632,22.80,8,1,274.48,106.15,0.356
215,3896,274.47,124.54,0.673,33.50,0.702,641,20.92,11,1,267.08,108.57,0.353
216,3836,272.42,123.98,0.687,34.02,0.703,640,23.19,11,1,264.06,104.64,0.341
217,3905,272.42,122.42,0.666,33.55,0.659,638,24.51,10,1,255.30,107.89,0.351
218,3928,270.95,121.69,0.666,32.92,0.647,626,22.82,9,1,249.29,107.62,0.348
219,3892,269.44,120.98,0.665,33.63,0.597,657,22.92,9,1,246.98,109.10,0.345
220,3867,267.52,120.45,0.671,33.88,0.605,644,23.58,9,1,242.29,108.89,0.338
221,3847,265.92,120.11,0.663,34.31,0.590,618,23.92,9,1,235.32,112.15,0.334
222,3822,263.95,120.09,0.660,34.38,0.591,627,22.11,9,1,232.22,115.87,0.325
223,3830,262.24,119.86,0.658,33.76,0.596,607,22.17,9,1,231.02,118.71,0.316
224,3777,260.63,120.10,0.652,34.71,0.655,594,20.80,9,1,229.11,129.88,0.305
225,3768,259.02,120.21,0.653,34.79,0.671,572,21.21,9,1,225.91,120.23,0.304
226,3790,257.17,120.37,0.656,34.62,0.537,586,21.03,9,1,224.64,123.48,0.301
